Tn-Dowa_DH,-13.654722,33.936667,18
Tn-Karonga_DH,-9.954167,33.911111,18
Tn-Mchinji,-13.799722,32.8875,24
Tn-Mlambe,-15.643611,35.017222,18
Tn-Mtengo,-16.042277,35.024098,18
Tn-Mulanje_MH_(upd.),-16.02086111,35.4641944,24
Tn-Mzimba_DH,-11.899167,33.584167,24
Tn-Nkhata_Bay_DH,-11.597778,34.295833,18
Tn-Pirimiti,-15.482778,35.45,18
Tn-Rumphi_DH,-11.019444,33.854444,12
Tn-Wimbe_HC,-12.990833,33.686944,18
Tn-Zingwangwa,-15.821111,35.011944,24
