Fn-Ngabu_Sda_HC,-16.46407942,325.1209941,8
Fn-Ngokwe_HC,-14.706833,324.19825,8
Fn-Nkasala_HC,-15.32788889,324.7829722,8
Fn-Nkhamenya_CommH,-12.56602778,326.4986389,8
Fn-Nkhunga_HC,-12.48016667,325.8917778,8
Fn-Nkhwayi_HC,-15.61457,324.37213,8
Fn-Nkhwazi_HC,-13.92333333,326.7733333,8
Fn-Nkope_HC,-14.19708333,324.9605278,8
Fn-Nsanama_HC,-14.994861,324.505222,8
Fn-Nsaru_HC,-13.88530556,326.4955556,8
Fn-Nsipe_HC,-14.86422222,325.2483333,8
Fn-Nsiyaludzu_HC,-14.93672222,325.1257778,8
Fn-Ntholowa_HC,-14.99492,324.42675,8
Fn-Nthondo_HC_Lilongwe,-14.02869444,326.5501111,8
Fn-Nyambi_HC,-14.68994444,324.4275,8
Fn-Nyungwe_HC,-10.285,325.8916667,8
Fn-Phimbi_HC,-15.25091667,324.8928889,8
Fn-Phirilongwe_HC,-14.58830556,325.1015278,8
Fn-Sadzi_HC,-15.408909,324.680721,8
Fn-Satemwa_C,-16.07641,324.92308,8
Fn-Soche_Maternity,-15.8575,324.971944,8
Fn-Sorgin_HC,-16.54138889,324.9855556,8
Fn-St_Andrews_C,-13.03294444,326.32875,8
Fn-St_Annes_MH,-12.92747,325.70446,8
Fn-St_Vincent_HC_Chadzunda,-15.91283351,325.0498112,8
Fn-Sucoma_C_Illovo_(upd.),-16.25848,325.10798,8
Fn-Tengani_HC,-16.728486,324.726804,8
Fn-Thomasi_HC,-16.02878,325.021048,8
Fn-Zalewa_Pih,-15.449918,325.149749,8
Fn-Zomba_Central_Prison_C,-15.3990649,324.6928497,8
T-Kalembo_HC,-14.842506,324.829384,18
T-Limbe_HC,-15.816667,324.947778,30
T-Ndirande_HC,-15.777778,324.96,18
T-QECH_(upd.),-15.80208333,324.9792778,18
T-Ngabu_SDA,-16.46516,325.12099,18
T-Kamuzu_Primary_School,-13.092334,326.466255,18
T-Mnyanja_HC,-12.723133,326.514053,15
T-Kabudula_CommH,-13.819246,326.551,18
T-Kawale_Health_center,-13.991667,326.202778,18
T-Lumbadzi,-13.771111,326.194722,18
T-Mbangombe,-13.736944,326.285833,18
T-Mbabzi_HC,-13.928031,326.328934,18
T-Ngoni,-13.774993,326.359654,18
T-Nathenje,-14.085,326.092222,18
T-Tonde_Village,-13.746222,326.349695,18
T-Ukwe_HC,-13.82587,326.39871,18
T-Ntaja_HC,-14.868028,324.470295,18
T-Mangochi_DH,-14.48146,324.734178,18
T-DCS_Office,-11.463769,325.976833,9
T-Macro,-11.461414,325.994632,18
T-Mzuzu_HC,-11.461151,325.984392,18
T-St._Johns_H,-11.451004,325.972204,18
T-Trinity_MH,-16.41783,324.828927,18
T-Ntcheu_Peak,-14.817222,325.399332,12
T-Khuwi_HC,-13.431417,326.166084,18
T-Salima_DH,-13.761945,325.578333,24
T-Khonjeni_HC,-16.097279,324.728576,30
T-Zomba_CH,-15.399012,324.684867,18
T-Zomba_Zone_Office,-15.376109,324.696722,18
